Date,Open,High,Low,Close,Gain,% Gain
7/27/2015,2078.19,2078.19,2063.52,2067.64,-10.55,-0.0051
7/28/2015,2070.75,2095.60,2069.09,2093.25,22.50,0.0109
7/29/2015,2094.70,2110.60,2094.08,2108.57,13.87,0.0066
7/30/2015,2106.78,2110.48,2094.97,2108.63,1.85,0.0009
7/31/2015,2111.60,2114.24,2102.07,2103.84,-7.76,-0.0037
8/3/2015,2104.49,2105.70,2087.31,2098.04,-6.45,-0.0031
8/4/2015,2097.68,2102.51,2088.60,2093.32,-4.36,-0.0021
8/5/2015,2095.27,2112.66,2095.27,2099.84,4.57,0.0022
8/6/2015,2100.75,2103.32,2075.53,2083.56,-17.19,-0.0082
8/7/2015,2082.61,2082.61,2067.91,2077.57,-5.04,-0.0024
8/10/2015,2080.98,2105.35,2080.98,2104.18,23.20,0.0111
8/11/2015,2102.66,2102.66,2076.49,2084.07,-18.59,-0.0088
8/12/2015,2081.10,2089.06,2052.09,2086.05,4.95,0.0024
8/13/2015,2086.19,2092.93,2078.26,2083.39,-2.80,-0.0013
8/14/2015,2083.15,2092.45,2080.61,2091.54,8.39,0.0040
8/17/2015,2089.70,2102.87,2079.30,2102.44,12.74,0.0061
8/18/2015,2101.99,2103.47,2094.14,2096.92,-5.07,-0.0024
8/19/2015,2095.69,2096.17,2070.53,2079.61,-16.08,-0.0077
8/20/2015,2076.61,2076.61,2035.73,2035.73,-40.88,-0.0197
8/21/2015,2034.08,2034.08,1970.89,1970.89,-63.19,-0.0311
8/24/2015,1965.15,1965.15,1867.01,1893.21,-71.94,-0.0366
8/25/2015,1898.08,1948.04,1867.08,1867.61,-30.47,-0.0161
8/26/2015,1872.75,1943.09,1872.75,1940.51,67.76,0.0362
8/27/2015,1942.77,1989.60,1942.77,1987.66,44.89,0.0231
8/28/2015,1986.06,1993.48,1975.19,1988.87,2.81,0.0014
8/31/2015,1986.73,1986.73,1965.98,1972.18,-14.55,-0.0073
9/1/2015,1970.09,1970.09,1903.07,1913.85,-56.24,-0.0285
9/2/2015,1916.52,1948.91,1916.52,1948.86,32.34,0.0169
9/3/2015,1950.79,1975.01,1944.72,1951.13,0.34,0.0002
9/4/2015,1947.76,1947.76,1911.21,1921.22,-26.54,-0.0136
9/8/2015,1927.30,1970.42,1927.30,1969.41,42.11,0.0218
9/9/2015,1971.45,1988.63,1937.88,1942.04,-29.41,-0.0149
9/10/2015,1941.59,1965.29,1937.19,1952.29,10.70,0.0055
9/11/2015,1951.45,1961.05,1939.19,1961.05,9.60,0.0049
9/14/2015,1963.06,1963.06,1948.27,1953.03,-10.03,-0.0051
9/15/2015,1955.10,1983.19,1954.30,1978.09,22.99,0.0118
9/16/2015,1978.02,1997.26,1977.93,1995.31,17.29,0.0087
9/17/2015,1995.33,2020.86,1986.73,1990.20,-5.13,-0.0026
9/18/2015,1989.66,1989.66,1953.45,1958.03,-31.63,-0.0159
9/21/2015,1960.84,1979.64,1955.80,1966.97,6.13,0.0031
9/22/2015,1961.39,1961.39,1929.22,1942.74,-18.65,-0.0095
9/23/2015,1943.24,1949.52,1932.57,1938.76,-4.48,-0.0023
9/24/2015,1934.81,1937.17,1908.92,1932.24,-2.57,-0.0013
9/25/2015,1935.93,1952.89,1921.50,1931.34,-4.59,-0.0024
9/28/2015,1929.18,1929.18,1879.21,1881.77,-47.41,-0.0246
9/29/2015,1881.90,1899.48,1871.91,1884.09,2.19,0.0012
9/30/2015,1887.14,1920.53,1887.14,1920.03,32.89,0.0174
10/1/2015,1919.65,1927.21,1900.70,1923.82,4.17,0.0022
10/2/2015,1921.77,1951.36,1893.70,1951.36,29.59,0.0154
10/5/2015,1954.33,1989.17,1954.33,1987.05,32.72,0.0167
10/6/2015,1986.63,1991.62,1971.99,1979.92,-6.71,-0.0034
10/7/2015,1982.34,1999.31,1976.44,1995.83,13.49,0.0068
10/8/2015,1994.01,2016.50,1987.53,2013.43,19.42,0.0097
10/9/2015,2013.73,2020.13,2007.61,2014.89,1.16,0.0006
10/12/2015,2015.65,2018.66,2010.55,2017.46,1.81,0.0009
10/13/2015,2015.00,2022.34,2001.78,2003.69,-11.31,-0.0056
10/14/2015,2003.66,2009.56,1990.73,1994.24,-9.42,-0.0047
10/15/2015,1996.47,2024.15,1996.47,2023.86,27.39,0.0137
10/16/2015,2024.37,2033.54,2020.46,2033.11,8.74,0.0043
10/19/2015,2031.73,2034.45,2022.31,2033.66,1.93,0.0009
10/20/2015,2033.13,2039.12,2026.61,2030.77,-2.36,-0.0012
10/21/2015,2033.47,2037.97,2017.22,2018.94,-14.53,-0.0071
10/22/2015,2021.88,2055.20,2021.88,2052.51,30.63,0.0151
10/23/2015,2058.19,2079.74,2058.19,2075.15,16.96,0.0082
10/26/2015,2075.08,2075.14,2066.53,2071.18,-3.90,-0.0019
10/27/2015,2068.75,2070.37,2058.84,2065.89,-2.86,-0.0014
10/28/2015,2066.48,2090.35,2063.11,2090.35,23.87,0.0116
10/29/2015,2088.35,2092.52,2082.63,2089.41,1.06,0.0005
10/30/2015,2090.00,2094.32,2079.34,2079.36,-10.64,-0.0051
11/2/2015,2080.76,2106.20,2080.76,2104.05,23.29,0.0112
11/3/2015,2102.63,2116.48,2097.51,2109.79,7.16,0.0034
11/4/2015,2110.60,2114.59,2096.98,2102.31,-8.29,-0.0039
11/5/2015,2101.68,2108.78,2090.41,2099.93,-1.75,-0.0008
11/6/2015,2098.60,2101.91,2083.74,2099.20,0.60,0.0003
11/9/2015,2096.56,2096.56,2068.24,2078.58,-17.98,-0.0086
11/10/2015,2077.19,2083.67,2069.91,2081.72,4.53,0.0022
11/11/2015,2083.41,2086.94,2074.85,2075.00,-8.41,-0.0040
11/12/2015,2072.29,2072.29,2045.66,2045.97,-26.32,-0.0127
11/13/2015,2044.64,2044.64,2022.02,2023.04,-21.60,-0.0106
11/16/2015,2022.08,2053.22,2019.39,2053.19,31.11,0.0154
11/17/2015,2053.67,2066.69,2045.90,2050.44,-3.23,-0.0016
11/18/2015,2051.99,2085.31,2051.99,2083.58,31.59,0.0154
11/19/2015,2083.70,2086.74,2078.76,2081.24,-2.46,-0.0012
11/20/2015,2082.82,2097.06,2082.82,2089.17,6.35,0.0030
11/23/2015,2089.41,2095.61,2081.39,2086.59,-2.82,-0.0013
11/24/2015,2084.42,2094.12,2070.29,2089.14,4.72,0.0023
11/25/2015,2089.30,2093.00,2086.30,2088.87,-0.43,-0.0002
11/27/2015,2088.82,2093.29,2084.13,2090.11,1.29,0.0006
11/30/2015,2090.95,2093.81,2080.41,2080.41,-10.54,-0.0050
12/1/2015,2082.93,2103.37,2082.93,2102.63,19.70,0.0095
12/2/2015,2101.71,2104.27,2077.11,2079.51,-22.20,-0.0106
12/3/2015,2080.71,2085.00,2042.35,2049.62,-31.09,-0.0149
12/4/2015,2051.24,2093.84,2051.24,2091.69,40.45,0.0197
12/7/2015,2090.42,2090.42,2066.78,2077.07,-13.35,-0.0064
12/8/2015,2073.39,2073.85,2052.32,2063.59,-9.80,-0.0047
12/9/2015,2061.17,2080.33,2036.53,2047.62,-13.55,-0.0066
12/10/2015,2047.93,2067.65,2045.67,2052.23,4.30,0.0021
12/11/2015,2047.27,2047.27,2008.80,2012.37,-34.90,-0.0170
12/14/2015,2013.37,2022.92,1993.26,2021.94,8.57,0.0043
12/15/2015,2025.55,2053.87,2025.55,2043.41,17.86,0.0088
12/16/2015,2046.50,2076.72,2042.43,2073.07,26.57,0.0130
12/17/2015,2073.76,2076.37,2041.66,2041.89,-31.87,-0.0154
12/18/2015,2040.81,2040.81,2005.33,2005.55,-35.26,-0.0173
12/21/2015,2010.27,2022.90,2005.93,2021.15,10.88,0.0054
12/22/2015,2023.15,2042.74,2020.49,2038.97,15.82,0.0078
12/23/2015,2042.20,2064.73,2042.20,2064.29,22.09,0.0108
12/24/2015,2063.52,2067.36,2058.73,2060.99,-2.53,-0.0012
12/28/2015,2057.77,2057.77,2044.20,2056.50,-1.27,-0.0006
12/29/2015,2060.54,2081.56,2060.54,2078.36,17.82,0.0086
12/30/2015,2077.34,2077.34,2061.97,2063.36,-13.98,-0.0067
12/31/2015,2060.59,2062.54,2043.62,2043.94,-16.65,-0.0081
1/4/2016,2038.20,2038.20,1989.68,2012.66,-25.54,-0.0125
1/5/2016,2013.78,2021.94,2004.17,2016.71,2.93,0.0015
1/6/2016,2011.71,2011.71,1979.05,1990.26,-21.45,-0.0107
1/7/2016,1985.32,1985.32,1938.83,1943.09,-42.23,-0.0213
1/8/2016,1945.97,1960.40,1918.46,1922.03,-23.94,-0.0123
1/11/2016,1926.12,1935.65,1901.10,1923.67,-2.45,-0.0013
1/12/2016,1927.83,1947.38,1914.35,1938.68,10.85,0.0056
1/13/2016,1940.34,1950.33,1886.41,1890.28,-50.06,-0.0258
1/14/2016,1891.68,1934.47,1878.93,1921.84,30.16,0.0159
1/15/2016,1916.68,1916.68,1857.83,1880.33,-36.35,-0.0190
1/19/2016,1888.66,1901.44,1864.60,1881.33,-7.33,-0.0039
1/20/2016,1876.18,1876.18,1812.29,1859.33,-16.85,-0.0090
1/21/2016,1861.46,1889.85,1848.98,1868.99,7.53,0.0040
1/22/2016,1877.40,1908.85,1877.40,1906.90,29.50,0.0157
1/25/2016,1906.28,1906.28,1875.97,1877.08,-29.20,-0.0153
1/26/2016,1878.79,1906.73,1878.79,1903.63,24.84,0.0132
1/27/2016,1902.52,1916.99,1872.70,1882.95,-19.57,-0.0103
1/28/2016,1885.22,1902.96,1873.65,1893.36,8.14,0.0043
1/29/2016,1894.00,1940.24,1894.00,1940.24,46.24,0.0244
2/1/2016,1936.94,1947.20,1920.30,1939.38,2.44,0.0013
2/2/2016,1935.26,1935.26,1897.29,1903.03,-32.23,-0.0167
2/3/2016,1907.07,1918.01,1872.23,1912.53,5.46,0.0029
2/4/2016,1911.67,1927.35,1900.52,1915.45,3.78,0.0020
2/5/2016,1913.07,1913.07,1872.65,1880.05,-33.02,-0.0173
2/8/2016,1873.25,1873.25,1828.46,1853.44,-19.81,-0.0106
2/9/2016,1848.46,1868.25,1834.94,1852.21,3.75,0.0020
2/10/2016,1857.10,1881.60,1850.32,1851.86,-5.24,-0.0028
2/11/2016,1847.00,1847.00,1810.10,1829.08,-17.92,-0.0097
2/12/2016,1833.40,1864.78,1833.40,1864.78,31.38,0.0171
2/16/2016,1871.44,1895.77,1871.44,1895.58,24.14,0.0129
2/17/2016,1898.80,1930.68,1898.80,1926.82,28.02,0.0148
2/18/2016,1927.57,1930.00,1915.09,1917.83,-9.74,-0.0051
2/19/2016,1916.74,1918.78,1902.17,1917.78,1.04,0.0005
2/22/2016,1924.44,1946.70,1924.44,1945.50,21.06,0.0109
2/23/2016,1942.38,1942.38,1919.44,1921.27,-21.11,-0.0109
2/24/2016,1917.56,1932.08,1891.00,1929.80,12.24,0.0064
2/25/2016,1931.87,1951.83,1925.41,1951.70,19.83,0.0103
2/26/2016,1954.95,1962.96,1945.78,1948.05,-6.90,-0.0035
2/29/2016,1947.13,1958.27,1931.81,1932.23,-14.90,-0.0077
3/1/2016,1937.09,1978.35,1937.09,1978.35,41.26,0.0213
3/2/2016,1976.60,1986.51,1968.80,1986.45,9.85,0.0050
3/3/2016,1985.60,1993.69,1977.37,1993.40,7.80,0.0039
3/4/2016,1994.01,2009.13,1986.77,1999.99,5.98,0.0030
3/7/2016,1996.11,2006.12,1989.38,2001.76,5.65,0.0028
3/8/2016,1996.88,1996.88,1977.43,1979.26,-17.62,-0.0088
3/9/2016,1981.44,1992.69,1979.84,1989.26,7.82,0.0039
3/10/2016,1990.97,2005.08,1969.25,1989.57,-1.40,-0.0007
3/11/2016,1994.71,2022.37,1994.71,2022.19,27.48,0.0138
3/14/2016,2019.27,2024.57,2012.05,2019.64,0.37,0.0002
3/15/2016,2015.27,2015.94,2005.23,2015.93,0.66,0.0003
3/16/2016,2014.24,2032.02,2010.04,2027.22,12.98,0.0064
3/17/2016,2026.90,2046.24,2022.16,2040.59,13.69,0.0068
3/18/2016,2041.16,2052.36,2041.16,2049.58,8.42,0.0041
3/21/2016,2047.88,2053.91,2043.14,2051.60,3.72,0.0018
3/22/2016,2048.64,2056.60,2040.57,2049.80,1.16,0.0006
3/23/2016,2048.55,2048.55,2034.86,2036.71,-11.84,-0.0058
3/24/2016,2032.48,2036.04,2022.49,2035.94,3.46,0.0017
3/28/2016,2037.89,2042.67,2031.96,2037.05,-0.84,-0.0004
3/29/2016,2035.75,2055.91,2028.31,2055.01,19.26,0.0095
3/30/2016,2058.27,2072.21,2058.27,2063.95,5.68,0.0028
3/31/2016,2063.77,2067.92,2057.46,2059.74,-4.03,-0.0020
4/1/2016,2056.62,2075.07,2043.98,2072.78,16.16,0.0079
4/4/2016,2073.19,2074.02,2062.57,2066.13,-7.06,-0.0034
4/5/2016,2062.50,2062.50,2042.56,2045.17,-17.33,-0.0084
4/6/2016,2045.56,2067.33,2043.09,2066.66,21.10,0.0103
4/7/2016,2063.01,2063.01,2033.80,2041.91,-21.10,-0.0102
4/8/2016,2045.54,2060.63,2041.69,2047.60,2.06,0.0010
4/11/2016,2050.23,2062.93,2041.88,2041.99,-8.24,-0.0040
4/12/2016,2043.72,2065.05,2039.74,2061.72,18.00,0.0088
4/13/2016,2065.92,2083.18,2065.92,2082.42,16.50,0.0080
4/14/2016,2082.89,2087.84,2078.13,2082.78,-0.11,-0.0001
4/15/2016,2083.10,2083.22,2076.31,2080.73,-2.37,-0.0011
4/18/2016,2078.83,2094.66,2073.65,2094.34,15.51,0.0075
4/19/2016,2096.05,2104.05,2091.68,2100.80,4.75,0.0023
4/20/2016,2101.52,2111.05,2096.32,2102.40,0.88,0.0004
4/21/2016,2102.09,2103.78,2088.52,2091.48,-10.61,-0.0050
4/22/2016,2091.49,2094.32,2081.20,2091.58,0.09,0.0000
4/25/2016,2089.37,2089.37,2077.52,2087.79,-1.58,-0.0008
4/26/2016,2089.84,2096.87,2085.80,2091.70,1.86,0.0009
4/27/2016,2092.33,2099.89,2082.31,2095.15,2.82,0.0013
4/28/2016,2090.93,2099.30,2071.62,2075.81,-15.12,-0.0072
4/29/2016,2071.82,2073.85,2052.28,2065.30,-6.52,-0.0031
5/2/2016,2067.17,2083.42,2066.11,2081.43,14.26,0.0069
5/3/2016,2077.18,2077.18,2054.89,2063.37,-13.81,-0.0066
5/4/2016,2060.30,2060.30,2045.55,2051.12,-9.18,-0.0045
5/5/2016,2052.95,2060.23,2045.77,2050.63,-2.32,-0.0011
5/6/2016,2047.77,2057.72,2039.45,2057.14,9.37,0.0046
5/9/2016,2057.55,2064.15,2054.31,2058.69,1.14,0.0006
5/10/2016,2062.63,2084.87,2062.63,2084.39,21.76,0.0105
5/11/2016,2083.29,2083.29,2064.46,2064.46,-18.83,-0.0090
5/12/2016,2067.17,2073.99,2053.13,2064.11,-3.06,-0.0015
5/13/2016,2062.50,2066.79,2043.13,2046.61,-15.89,-0.0077
5/16/2016,2046.53,2071.88,2046.53,2066.66,20.13,0.0098
5/17/2016,2065.04,2065.69,2040.82,2047.21,-17.83,-0.0086
5/18/2016,2044.38,2060.61,2034.49,2047.63,3.25,0.0016
5/19/2016,2044.21,2044.21,2025.91,2040.04,-4.17,-0.0020
5/20/2016,2041.88,2058.35,2041.88,2052.32,10.44,0.0051
5/23/2016,2052.23,2055.58,2047.26,2048.04,-4.19,-0.0020
5/24/2016,2052.65,2079.67,2052.65,2076.06,23.41,0.0114
5/25/2016,2078.93,2094.73,2078.93,2090.54,11.61,0.0056
5/26/2016,2091.44,2094.30,2087.08,2090.10,-1.34,-0.0006
5/27/2016,2090.06,2099.06,2090.06,2099.06,9.00,0.0043
5/31/2016,2100.13,2103.48,2088.66,2096.95,-3.18,-0.0015
6/1/2016,2093.94,2100.97,2085.10,2099.33,5.39,0.0026
6/2/2016,2097.71,2105.26,2088.59,2105.26,7.55,0.0036
6/3/2016,2104.07,2104.07,2085.36,2099.13,-4.94,-0.0023
6/6/2016,2100.83,2113.36,2100.83,2109.41,8.58,0.0041
6/7/2016,2110.18,2119.22,2110.18,2112.13,1.95,0.0009
6/8/2016,2112.71,2120.55,2112.71,2119.12,6.41,0.0030
6/9/2016,2115.65,2117.64,2107.73,2115.48,-0.17,-0.0001
6/10/2016,2109.57,2109.57,2089.96,2096.07,-13.50,-0.0064
6/13/2016,2091.75,2098.12,2078.46,2079.06,-12.69,-0.0061
6/14/2016,2076.65,2081.30,2064.10,2075.32,-1.33,-0.0006
6/15/2016,2077.60,2085.65,2069.80,2071.50,-6.10,-0.0029
6/16/2016,2066.36,2079.62,2050.37,2077.99,11.63,0.0056
6/17/2016,2078.20,2078.20,2062.84,2071.22,-6.98,-0.0034
6/20/2016,2075.58,2100.66,2075.58,2083.25,7.67,0.0037
6/21/2016,2085.19,2093.66,2083.02,2088.90,3.71,0.0018
6/22/2016,2089.75,2099.71,2084.36,2085.45,-4.30,-0.0021
6/23/2016,2092.80,2113.32,2092.80,2113.32,20.52,0.0098
6/24/2016,2103.81,2103.81,2032.57,2037.41,-66.40,-0.0316
6/27/2016,2031.45,2031.45,1991.68,2000.54,-30.91,-0.0152
6/28/2016,2006.67,2036.09,2006.67,2036.09,29.42,0.0147
6/29/2016,2042.69,2073.13,2042.69,2070.77,28.08,0.0137
6/30/2016,2073.17,2098.94,2070.00,2098.86,25.69,0.0124
7/1/2016,2099.34,2108.71,2097.90,2102.95,3.61,0.0017
7/5/2016,2095.05,2095.05,2080.86,2088.55,-6.50,-0.0031
7/6/2016,2084.43,2100.72,2074.02,2099.73,15.30,0.0073
7/7/2016,2100.42,2109.08,2089.39,2097.90,-2.52,-0.0012
7/8/2016,2106.97,2131.71,2106.97,2129.90,22.93,0.0109
7/11/2016,2131.72,2143.16,2131.72,2137.16,5.44,0.0026
7/12/2016,2139.50,2155.40,2139.50,2152.14,12.64,0.0059
7/13/2016,2153.81,2156.45,2146.21,2152.43,-1.38,-0.0006
7/14/2016,2157.88,2168.99,2157.88,2163.75,5.87,0.0027
7/15/2016,2165.13,2169.05,2155.79,2161.74,-3.39,-0.0016
7/18/2016,2162.04,2168.35,2159.63,2166.89,4.85,0.0022
7/19/2016,2163.79,2164.63,2159.01,2163.78,-0.01,0.0000
7/20/2016,2166.10,2175.63,2164.89,2173.02,6.92,0.0032
7/21/2016,2172.91,2174.56,2159.75,2165.17,-7.74,-0.0036
7/22/2016,2166.47,2175.11,2163.24,2175.03,8.56,0.0040
7/25/2016,2173.71,2173.71,2161.95,2168.48,-5.23,-0.0024
7/26/2016,2168.97,2173.54,2160.18,2169.18,0.21,0.0001
7/27/2016,2169.81,2174.98,2159.07,2166.58,-3.23,-0.0015
7/28/2016,2166.05,2172.85,2159.74,2170.06,4.01,0.0019
7/29/2016,2168.83,2177.09,2163.49,2173.60,4.77,0.0022
8/1/2016,2173.15,2178.29,2166.21,2170.84,-2.31,-0.0011
8/2/2016,2169.94,2170.20,2147.58,2157.03,-12.91,-0.0059
8/3/2016,2156.81,2163.79,2152.56,2163.79,6.98,0.0032
8/4/2016,2163.51,2168.19,2159.07,2164.25,0.74,0.0003
8/5/2016,2168.79,2182.87,2168.79,2182.87,14.08,0.0065
8/8/2016,2183.76,2185.44,2177.85,2180.89,-2.87,-0.0013
8/9/2016,2182.24,2187.66,2178.61,2181.74,-0.50,-0.0002
8/10/2016,2182.81,2183.41,2172.00,2175.49,-7.32,-0.0034
8/11/2016,2177.97,2188.45,2177.97,2185.79,7.82,0.0036
8/12/2016,2183.74,2186.28,2179.42,2184.05,0.31,0.0001
8/15/2016,2186.08,2193.81,2186.08,2190.15,4.07,0.0019
8/16/2016,2186.24,2186.24,2178.14,2178.15,-8.09,-0.0037
8/17/2016,2177.84,2183.08,2168.50,2182.22,4.38,0.0020
8/18/2016,2181.90,2187.03,2180.46,2187.02,5.12,0.0023
8/19/2016,2184.24,2185.00,2175.13,2183.87,-0.37,-0.0002
8/22/2016,2181.58,2185.15,2175.96,2182.64,1.06,0.0005
8/23/2016,2187.81,2193.42,2186.80,2186.90,-0.91,-0.0004
8/24/2016,2185.09,2186.66,2171.25,2175.44,-9.65,-0.0044
8/25/2016,2173.29,2179.00,2169.74,2172.47,-0.82,-0.0004
8/26/2016,2175.10,2187.94,2160.39,2169.04,-6.06,-0.0028
8/29/2016,2170.19,2183.48,2170.19,2180.38,10.19,0.0047
8/30/2016,2179.45,2182.27,2170.41,2176.12,-3.33,-0.0015
8/31/2016,2173.56,2173.79,2161.35,2170.95,-2.61,-0.0012
9/1/2016,2171.33,2173.56,2157.09,2170.86,-0.47,-0.0002
9/2/2016,2177.49,2184.87,2173.59,2179.98,2.49,0.0011
9/6/2016,2181.61,2186.57,2175.10,2186.48,4.87,0.0022
9/7/2016,2185.17,2187.87,2179.07,2186.16,0.99,0.0005
9/8/2016,2182.76,2184.94,2177.49,2181.30,-1.46,-0.0007
9/9/2016,2169.08,2169.08,2127.81,2127.81,-41.27,-0.0190
9/12/2016,2120.86,2163.30,2119.12,2159.04,38.18,0.0180
9/13/2016,2150.47,2150.47,2120.27,2127.02,-23.45,-0.0109
9/14/2016,2127.86,2141.33,2119.90,2125.77,-2.09,-0.0010
9/15/2016,2125.36,2151.31,2122.36,2147.26,21.90,0.0103
9/16/2016,2146.48,2146.48,2131.20,2139.16,-7.32,-0.0034
9/19/2016,2143.99,2153.61,2135.91,2139.12,-4.87,-0.0023
9/20/2016,2145.94,2150.80,2139.17,2139.76,-6.18,-0.0029
9/21/2016,2144.58,2165.11,2139.57,2163.12,18.54,0.0086
9/22/2016,2170.94,2179.99,2170.94,2177.18,6.24,0.0029
9/23/2016,2173.29,2173.75,2163.97,2164.69,-8.60,-0.0040
9/26/2016,2158.54,2158.54,2145.04,2146.10,-12.44,-0.0058
9/27/2016,2146.04,2161.13,2141.55,2159.93,13.89,0.0065
9/28/2016,2161.85,2172.40,2151.79,2171.37,9.52,0.0044
9/29/2016,2168.90,2172.67,2145.20,2151.13,-17.77,-0.0082
9/30/2016,2156.51,2175.30,2156.51,2168.27,11.76,0.0055
10/3/2016,2164.33,2164.41,2154.77,2161.20,-3.13,-0.0014
10/4/2016,2163.37,2165.46,2144.01,2150.49,-12.88,-0.0060
10/5/2016,2155.15,2163.95,2155.15,2159.73,4.58,0.0021
10/6/2016,2158.22,2162.93,2150.28,2160.77,2.55,0.0012
10/7/2016,2164.19,2165.86,2144.85,2153.74,-10.45,-0.0048
10/10/2016,2160.39,2169.60,2160.39,2163.66,3.27,0.0015
10/11/2016,2161.35,2161.56,2128.84,2136.73,-24.62,-0.0114
10/12/2016,2137.67,2145.36,2132.77,2139.18,1.51,0.0007
10/13/2016,2130.26,2138.19,2114.72,2132.55,2.29,0.0011
10/14/2016,2139.68,2149.19,2132.98,2132.98,-6.70,-0.0031
10/17/2016,2132.95,2135.61,2124.43,2126.50,-6.45,-0.0030
10/18/2016,2138.31,2144.38,2135.49,2139.60,1.29,0.0006
10/19/2016,2140.81,2148.44,2138.15,2144.29,3.48,0.0016
10/20/2016,2142.51,2147.18,2133.44,2141.34,-1.17,-0.0005
10/21/2016,2139.43,2142.63,2130.09,2141.16,1.73,0.0008
10/24/2016,2148.50,2154.79,2146.91,2151.33,2.83,0.0013
10/25/2016,2149.72,2151.44,2141.93,2143.16,-6.56,-0.0031
10/26/2016,2136.97,2145.73,2131.59,2139.43,2.46,0.0012
10/27/2016,2144.06,2147.13,2132.52,2133.04,-11.02,-0.0051
10/28/2016,2132.23,2140.72,2119.36,2126.41,-5.82,-0.0027
10/31/2016,2129.78,2133.25,2125.53,2126.15,-3.63,-0.0017
11/1/2016,2128.68,2131.45,2097.85,2111.72,-16.96,-0.0080
11/2/2016,2109.43,2111.76,2094.00,2097.94,-11.49,-0.0054
11/3/2016,2098.80,2102.56,2085.23,2088.66,-10.14,-0.0048
11/4/2016,2083.79,2099.07,2083.79,2085.18,1.39,0.0007
11/7/2016,2100.59,2132.00,2100.59,2131.52,30.93,0.0147
11/8/2016,2129.92,2146.87,2123.56,2139.56,9.64,0.0045
11/9/2016,2131.56,2170.10,2125.35,2163.26,31.70,0.0149
11/10/2016,2167.49,2182.30,2151.17,2167.48,-0.01,0.0000
11/11/2016,2162.71,2165.92,2152.49,2164.45,1.74,0.0008
11/14/2016,2165.64,2171.36,2156.08,2164.20,-1.44,-0.0007
11/15/2016,2168.29,2180.84,2166.38,2180.39,12.10,0.0056
11/16/2016,2177.53,2179.22,2172.20,2176.94,-0.59,-0.0003
11/17/2016,2178.61,2188.06,2176.65,2187.12,8.51,0.0039
11/18/2016,2186.85,2189.89,2180.38,2181.90,-4.95,-0.0023
11/21/2016,2186.43,2198.70,2186.43,2198.18,11.75,0.0054
11/22/2016,2201.56,2204.80,2194.51,2202.94,1.38,0.0006
11/23/2016,2198.55,2204.72,2194.51,2204.72,6.17,0.0028
11/25/2016,2206.27,2213.35,2206.27,2213.35,7.08,0.0032
11/28/2016,2210.21,2211.14,2200.36,2201.72,-8.49,-0.0038
11/29/2016,2200.76,2210.46,2198.15,2204.66,3.90,0.0018
11/30/2016,2204.97,2214.10,2198.81,2198.81,-6.16,-0.0028
12/1/2016,2200.17,2202.60,2187.44,2191.08,-9.09,-0.0041
12/2/2016,2191.12,2197.95,2188.37,2191.95,0.83,0.0004
12/5/2016,2200.65,2209.42,2199.97,2204.71,4.06,0.0018
12/6/2016,2207.26,2212.78,2202.21,2212.23,4.97,0.0023
12/7/2016,2210.72,2241.63,2208.93,2241.35,30.63,0.0139
12/8/2016,2241.13,2251.69,2237.57,2246.19,5.06,0.0023
12/9/2016,2249.73,2259.80,2249.23,2259.53,9.80,0.0044
12/12/2016,2258.83,2264.03,2252.37,2256.96,-1.87,-0.0008
12/13/2016,2263.32,2277.53,2263.32,2271.72,8.40,0.0037
12/14/2016,2268.35,2276.20,2248.44,2253.28,-15.07,-0.0066
12/15/2016,2253.77,2272.12,2253.77,2262.03,8.26,0.0037
12/16/2016,2266.81,2268.05,2254.24,2258.07,-8.74,-0.0039
12/19/2016,2259.24,2267.47,2258.21,2262.53,3.29,0.0015
12/20/2016,2266.50,2272.56,2266.14,2270.76,4.26,0.0019
12/21/2016,2270.54,2271.23,2265.15,2265.18,-5.36,-0.0024
12/22/2016,2262.93,2263.18,2256.08,2260.96,-1.97,-0.0009
12/23/2016,2260.25,2263.79,2258.84,2263.79,3.54,0.0016
12/27/2016,2266.23,2273.82,2266.15,2268.88,2.65,0.0012
12/28/2016,2270.23,2271.31,2249.11,2249.92,-20.31,-0.0089
12/29/2016,2249.50,2254.51,2244.56,2249.26,-0.24,-0.0001
12/30/2016,2251.61,2253.58,2233.62,2238.83,-12.78,-0.0057
1/3/2017,2251.57,2263.88,2245.13,2257.83,6.26,0.0028
1/4/2017,2261.60,2272.82,2261.60,2270.75,9.15,0.0040
1/5/2017,2268.18,2271.50,2260.45,2269.00,0.82,0.0004
1/6/2017,2271.14,2282.10,2264.06,2276.98,5.84,0.0026
1/9/2017,2273.59,2275.49,2268.90,2268.90,-4.69,-0.0021
1/10/2017,2269.72,2279.27,2265.27,2268.90,-0.82,-0.0004
1/11/2017,2268.60,2275.32,2260.83,2275.32,6.72,0.0030
1/12/2017,2271.14,2271.78,2254.25,2270.44,-0.70,-0.0003
1/13/2017,2272.74,2278.68,2271.51,2274.64,1.90,0.0008
1/17/2017,2269.14,2272.08,2262.81,2267.89,-1.25,-0.0006
1/18/2017,2269.14,2272.01,2263.35,2271.89,2.75,0.0012
1/19/2017,2271.90,2274.33,2258.41,2263.69,-8.21,-0.0036
1/20/2017,2269.96,2276.96,2265.01,2271.31,1.35,0.0006
1/23/2017,2267.78,2271.78,2257.02,2265.20,-2.58,-0.0011
1/24/2017,2267.88,2284.63,2266.68,2280.07,12.19,0.0054
